Cat1,AvgS1,M1,Co1,Cat2,AvgS2,M2,Co2,Cat3,AvgS3,M3,Co3,Cat4,AvgS4,M4,Co4,Cat5,AvgS5,M5,Co5,NumDeg,NumCertf,numJobs,AverageMonths
IT,69783.6369,18,1,Engineering,81584.97869,33,1,IT,69783.6369,52,1,IT,69783.6369,8,1,Unemployed,0,23,1,3,3,5,26.8
IT,69783.6369,7,1,Engineering,81584.97869,9,0,Unemployed,0,16,1,IT,69783.6369,24,1,IT,69783.6369,8,1,3,3,5,12.8
IT,69783.6369,58,0,IT,69783.6369,76,0,IT,69783.6369,7,0,Engineering,81584.97869,20,0,Engineering,81584.97869,20,0,3,3,5,36.2
IT,69783.6369,15,1,IT,69783.6369,92,1,Unemployed,0,32,1,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,27.8
IT,69783.6369,11,1,IT,69783.6369,36,1,Unemployed,0,11,1,IT,69783.6369,47,1,IT,69783.6369,13,1,3,3,5,23.6
HR,51182.90816,16,1,HR,51182.90816,30,1,HR,51182.90816,32,1,HR,51182.90816,24,1,HR,51182.90816,29,1,2,1,5,26.2
HR,51182.90816,20,1,HR,51182.90816,11,1,HR,51182.90816,20,0,HR,51182.90816,4,0,HR,51182.90816,30,0,3,3,5,17
HR,51182.90816,11,1,HR,51182.90816,12,1,HR,51182.90816,13,1,IT,69783.6369,16,1,HR,51182.90816,11,1,2,1,5,12.6
HR,51182.90816,38,1,HR,51182.90816,5,1,Other,53085.31717,13,1,HR,51182.90816,32,1,Operations,69434.83383,61,1,3,3,5,29.8
HR,51182.90816,40,1,Other,53085.31717,99,1,Unemployed,0,15,0,Other,53085.31717,25,0,Other,53085.31717,24,0,3,3,5,40.6
HR,51182.90816,1,0,HR,51182.90816,8,0,HR,51182.90816,9,1,HR,51182.90816,12,1,HR,51182.90816,21,1,2,1,5,10.2
Other,53085.31717,3,0,Finance,60991.45474,4,1,Unemployed,0,5,0,Academia,63461.28125,2,0,Sales,47142.92286,1,0,3,3,5,3
Other,53085.31717,40,1,HR,51182.90816,157,1,Unemployed,0,168,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,75.4
Other,53085.31717,3,0,Other,53085.31717,25,0,Unemployed,0,21,1,Other,53085.31717,79,0,Other,53085.31717,87,0,3,3,5,43
Other,53085.31717,22,1,Other,53085.31717,28,0,Unemployed,0,92,0,Sales,47142.92286,49,0,Management,79819.50204,12,0,3,3,5,40.6
Other,53085.31717,3,1,IT,69783.6369,6,1,Unemployed,0,2,1,Management,79819.50204,12,0,IT,69783.6369,2,0,3,3,5,5
Academia,63461.28125,19,1,Executive,123893.3069,119,1,Unemployed,0,14,1,Other,53085.31717,12,1,Unemployed,0,6,0,3,1,5,34
Service,37263.83653,27,1,IT,69783.6369,16,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,11
IT,69783.6369,30,1,Sales,47142.92286,13,1,Sales,47142.92286,18,0,Executive,123893.3069,162,1,Academia,63461.28125,27,1,3,3,5,50
IT,69783.6369,18,1,Sales,47142.92286,19,1,Unemployed,0,46,1,Service,37263.83653,24,1,Management,79819.50204,10,1,3,3,5,23.4
Service,37263.83653,28,1,Other,53085.31717,3,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,8.6
Service,37263.83653,23,1,Service,37263.83653,7,1,Unemployed,0,2,0,Service,37263.83653,2,0,Other,53085.31717,6,1,1,1,5,8
Service,37263.83653,23,1,Service,37263.83653,7,1,Unemployed,0,2,0,Service,37263.83653,2,0,Other,53085.31717,6,1,1,1,5,8
Operations,69434.83383,22,1,Other,53085.31717,23,1,Unemployed,0,4,0,Sales,47142.92286,12,0,Sales,47142.92286,19,1,3,3,5,16
Operations,69434.83383,155,1,Other,53085.31717,83,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,50
IT,69783.6369,25,1,IT,69783.6369,15,1,Unemployed,0,5,1,Academia,63461.28125,16,0,Unemployed,0,0,0,1,2,4,12.2
IT,69783.6369,34,1,IT,69783.6369,5,1,Academia,63461.28125,11,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,3,10
IT,69783.6369,30,1,Unemployed,0,19,1,Unemployed,0,8,1,Other,53085.31717,3,0,IT,69783.6369,3,0,2,1,5,12.6
IT,69783.6369,9,1,IT,69783.6369,10,1,Unemployed,0,6,1,IT,69783.6369,15,1,IT,69783.6369,24,1,3,3,5,12.8
IT,69783.6369,31,1,Unemployed,0,27,1,Management,79819.50204,25,0,IT,69783.6369,32,0,Engineering,81584.97869,35,0,2,1,5,30
IT,69783.6369,27,1,Academia,63461.28125,41,1,Academia,63461.28125,7,1,Academia,63461.28125,11,1,Academia,63461.28125,7,0,3,3,5,18.6
IT,69783.6369,7,1,Other,53085.31717,26,0,Unemployed,0,29,0,Unemployed,0,0,0,Unemployed,0,0,0,3,3,3,12.4
IT,69783.6369,5,0,Other,53085.31717,1,0,Unemployed,0,5,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,4.6
IT,69783.6369,2,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,2,3,1,0.4
IT,69783.6369,16,1,IT,69783.6369,3,1,Unemployed,0,3,1,Other,53085.31717,59,1,Unemployed,0,0,0,2,1,4,16.2
IT,69783.6369,9,1,Academia,63461.28125,75,1,Unemployed,0,3,1,IT,69783.6369,3,1,Other,53085.31717,6,1,2,1,5,19.2
IT,69783.6369,28,1,Executive,123893.3069,92,1,Unemployed,0,65,0,IT,69783.6369,4,0,Academia,63461.28125,28,0,3,3,5,43.4
IT,69783.6369,11,1,IT,69783.6369,4,0,Unemployed,0,12,1,Service,37263.83653,46,1,Academia,63461.28125,8,1,3,2,5,16.2
IT,69783.6369,23,0,IT,69783.6369,12,0,Finance,60991.45474,7,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,10.8
Management,79819.50204,64,0,Operations,69434.83383,12,1,IT,69783.6369,7,0,Other,53085.31717,13,0,Other,53085.31717,2,1,3,3,5,19.6
Marketing,50436.77654,6,1,Academia,63461.28125,12,1,HR,51182.90816,70,1,Finance,60991.45474,20,1,Executive,123893.3069,27,1,3,3,5,27
Consultant,78074.16822,45,0,Admin,51794.60833,51,0,Other,53085.31717,48,0,Consultant,78074.16822,13,0,Consultant,78074.16822,22,0,3,3,5,35.8
Consultant,78074.16822,199,1,HR,51182.90816,69,0,Unemployed,0,0,0,Unemployed,0,0,0,HR,51182.90816,6,0,1,1,3,54.8
Consultant,78074.16822,102,1,Government,78213.325,120,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,2,44.4
Management,79819.50204,6,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,1.2
Management,79819.50204,6,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,1.2
Management,79819.50204,115,0,Management,79819.50204,66,0,Unemployed,0,200,1,Consultant,78074.16822,29,0,Finance,60991.45474,17,0,3,3,5,85.4
Management,79819.50204,151,0,HR,51182.90816,12,0,Management,79819.50204,10,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,37
Management,79819.50204,280,0,Management,79819.50204,29,0,Unemployed,0,112,0,Unemployed,0,0,0,Management,79819.50204,6,0,1,1,4,85.4
Management,79819.50204,163,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,32.6
Management,79819.50204,163,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,32.6
Management,79819.50204,125,0,Management,79819.50204,128,1,Unemployed,0,408,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,132.2
Management,79819.50204,100,1,IT,69783.6369,3,0,IT,69783.6369,12,0,Operations,69434.83383,40,0,IT,69783.6369,65,0,3,3,5,44
Management,79819.50204,92,0,Unemployed,0,30,0,Unemployed,0,0,0,Unemployed,0,0,0,Other,53085.31717,6,0,1,1,3,25.6
Management,79819.50204,91,1,Management,79819.50204,3,1,Unemployed,0,18,1,Management,79819.50204,6,0,Management,79819.50204,11,1,3,3,5,25.8
Management,79819.50204,79,0,Other,53085.31717,48,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,2,25.4
Management,79819.50204,67,1,Management,79819.50204,9,1,Consultant,78074.16822,11,0,Other,53085.31717,55,0,Other,53085.31717,96,0,3,3,5,47.6
Management,79819.50204,62,0,Executive,123893.3069,99,0,Unemployed,0,89,0,Management,79819.50204,96,0,Unemployed,0,0,0,1,1,4,69.2
Management,79819.50204,60,1,Finance,60991.45474,21,1,Unemployed,0,28,0,Finance,60991.45474,36,0,Finance,60991.45474,33,0,3,3,5,35.6
Management,79819.50204,59,1,Other,53085.31717,3,1,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,14.8
Management,79819.50204,41,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,8.2
Management,79819.50204,30,0,Other,53085.31717,5,1,Unemployed,0,211,0,Executive,123893.3069,24,0,Other,53085.31717,24,0,3,3,5,58.8
Management,79819.50204,24,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,1,4.8
Management,79819.50204,22,0,Management,79819.50204,5,1,Unemployed,0,6,1,Other,53085.31717,4,1,Unemployed,0,0,0,2,3,4,7.4
Management,79819.50204,21,1,Other,53085.31717,34,0,Service,37263.83653,34,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,17.8
Management,79819.50204,21,1,Management,79819.50204,14,0,Unemployed,0,38,0,Management,79819.50204,186,0,IT,69783.6369,30,0,3,3,5,57.8
Management,79819.50204,18,0,Executive,123893.3069,137,0,IT,69783.6369,37,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,40.8
Management,79819.50204,14,1,Management,79819.50204,79,0,Unemployed,0,79,0,Management,79819.50204,21,1,Management,79819.50204,72,1,3,3,5,53
Management,79819.50204,10,0,Other,53085.31717,23,0,Unemployed,0,24,1,Unemployed,0,3,1,Management,79819.50204,6,0,2,3,5,13.2
Management,79819.50204,8,1,Service,37263.83653,16,1,HR,51182.90816,3,1,HR,51182.90816,9,1,Admin,51794.60833,28,1,3,3,5,12.8
Management,79819.50204,8,0,Executive,123893.3069,25,1,Other,53085.31717,17,1,Other,53085.31717,9,1,Management,79819.50204,27,0,3,3,5,17.2
Management,79819.50204,6,0,Management,79819.50204,28,0,Consultant,78074.16822,3,0,Other,53085.31717,5,0,Other,53085.31717,2,0,3,3,5,8.8
Management,79819.50204,3,1,Academia,63461.28125,9,1,Unemployed,0,23,0,Academia,63461.28125,14,1,Unemployed,0,6,1,2,1,5,11
Management,79819.50204,1,1,Consultant,78074.16822,18,1,Management,79819.50204,10,1,Management,79819.50204,6,1,Management,79819.50204,6,0,2,1,5,8.2
Management,79819.50204,1,1,Consultant,78074.16822,18,1,Management,79819.50204,10,1,Management,79819.50204,6,1,Management,79819.50204,6,0,2,1,5,8.2
Management,79819.50204,1,1,IT,69783.6369,47,0,Unemployed,0,4,0,Service,37263.83653,4,0,IT,69783.6369,12,0,3,3,5,13.6
Management,79819.50204,1,0,Consultant,78074.16822,25,0,Unemployed,0,24,0,IT,69783.6369,7,1,Other,53085.31717,5,0,3,3,5,12.4
Management,79819.50204,4,1,Management,79819.50204,13,0,Management,79819.50204,20,1,Sales,47142.92286,26,1,Sales,47142.92286,8,1,3,3,5,14.2
Management,79819.50204,46,1,Management,79819.50204,59,1,Unemployed,0,73,0,Management,79819.50204,14,0,Sales,47142.92286,4,0,3,3,5,39.2
Management,79819.50204,18,0,IT,69783.6369,49,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,15.8
Management,79819.50204,51,1,Management,79819.50204,44,0,IT,69783.6369,37,0,Sales,47142.92286,26,0,Other,53085.31717,6,0,3,3,5,32.8
Management,79819.50204,52,1,Government,78213.325,26,1,Unemployed,0,4,1,Finance,60991.45474,12,1,Executive,123893.3069,6,1,2,1,5,20
Management,79819.50204,15,1,Management,79819.50204,35,1,Management,79819.50204,46,0,Management,79819.50204,36,0,Finance,60991.45474,41,0,3,3,5,34.6
Management,79819.50204,26,0,Sales,47142.92286,158,0,Academia,63461.28125,35,0,Engineering,81584.97869,47,0,Other,53085.31717,6,0,3,3,5,54.4
Management,79819.50204,102,1,Sales,47142.92286,18,1,Operations,69434.83383,23,1,Operations,69434.83383,92,1,Engineering,81584.97869,49,0,3,3,5,56.8
Management,79819.50204,52,1,Management,79819.50204,71,1,Unemployed,0,20,1,Management,79819.50204,37,0,Other,53085.31717,6,0,3,3,5,37.2
Management,79819.50204,19,1,Executive,123893.3069,29,0,Engineering,81584.97869,28,0,Engineering,81584.97869,40,0,Engineering,81584.97869,29,0,3,3,5,29
Management,79819.50204,10,1,IT,69783.6369,16,1,Unemployed,0,7,1,IT,69783.6369,39,1,IT,69783.6369,14,1,2,3,5,17.2
Management,79819.50204,19,1,Operations,69434.83383,9,1,Unemployed,0,3,1,Management,79819.50204,81,0,Management,79819.50204,11,0,3,3,5,24.6
Management,79819.50204,26,0,Finance,60991.45474,18,0,Unemployed,0,28,0,Executive,123893.3069,7,0,Admin,51794.60833,15,0,3,3,5,18.8
Management,79819.50204,143,0,Management,79819.50204,144,1,Unemployed,0,39,1,Management,79819.50204,44,0,Unemployed,0,0,0,1,1,4,74
Management,79819.50204,143,0,Management,79819.50204,144,1,Unemployed,0,39,1,Management,79819.50204,44,0,Unemployed,0,0,0,1,1,4,74
Management,79819.50204,25,0,Marketing,50436.77654,26,0,Unemployed,0,15,0,Marketing,50436.77654,20,0,Other,53085.31717,4,0,3,3,5,18
Management,79819.50204,22,1,Management,79819.50204,73,1,Unemployed,0,108,1,Sales,47142.92286,287,1,Unemployed,0,0,0,0,1,4,98
Management,79819.50204,22,1,Management,79819.50204,73,1,Unemployed,0,108,1,Sales,47142.92286,287,1,Unemployed,0,0,0,0,1,4,98
Management,79819.50204,7,0,Management,79819.50204,30,0,Unemployed,0,25,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,14.8
Management,79819.50204,11,0,IT,69783.6369,26,0,Unemployed,0,248,0,IT,69783.6369,46,0,IT,69783.6369,12,0,3,3,5,68.6
Management,79819.50204,19,1,Operations,69434.83383,71,1,Unemployed,0,27,0,Management,79819.50204,20,0,Operations,69434.83383,23,0,3,3,5,32
Management,79819.50204,10,1,Operations,69434.83383,11,1,Unemployed,0,14,1,Operations,69434.83383,6,0,IT,69783.6369,12,0,3,3,5,10.6
Management,79819.50204,7,1,IT,69783.6369,22,1,Unemployed,0,61,1,Other,53085.31717,4,1,Unemployed,0,84,0,2,3,5,35.6
Management,79819.50204,12,1,Management,79819.50204,13,1,Unemployed,0,46,0,Operations,69434.83383,51,0,Operations,69434.83383,46,0,3,3,5,33.6
Management,79819.50204,38,0,HR,51182.90816,39,0,Unemployed,0,24,0,HR,51182.90816,43,0,HR,51182.90816,26,0,3,3,5,34
Management,79819.50204,40,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,8
Management,79819.50204,40,1,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,8
Management,79819.50204,31,1,Sales,47142.92286,48,1,Unemployed,0,3,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,18.8
Management,79819.50204,11,1,Operations,69434.83383,7,0,Operations,69434.83383,4,0,Admin,51794.60833,28,1,Other,53085.31717,6,0,1,1,5,11.2
Management,79819.50204,35,1,Management,79819.50204,233,1,Unemployed,0,19,1,Marketing,50436.77654,61,0,Other,53085.31717,6,1,2,1,5,70.8
Management,79819.50204,97,1,Management,79819.50204,12,0,Unemployed,0,8,0,Marketing,50436.77654,30,1,Marketing,50436.77654,3,0,3,3,5,30
Management,79819.50204,36,0,IT,69783.6369,37,0,Operations,69434.83383,6,0,Sales,47142.92286,87,0,Other,53085.31717,6,0,3,3,5,34.4
Management,79819.50204,33,1,HR,51182.90816,41,1,Unemployed,0,8,1,Other,53085.31717,25,1,Other,53085.31717,6,1,2,1,5,22.6
Management,79819.50204,5,0,Management,79819.50204,33,0,IT,69783.6369,35,0,IT,69783.6369,47,1,Executive,123893.3069,155,1,3,3,5,55
Management,79819.50204,61,0,Executive,123893.3069,61,0,Unemployed,0,4,0,Other,53085.31717,37,0,Other,53085.31717,6,0,3,3,5,33.8
Management,79819.50204,114,1,Executive,123893.3069,124,0,Unemployed,0,11,0,Executive,123893.3069,105,0,Unemployed,0,0,0,2,3,4,70.8
Management,79819.50204,202,0,Other,53085.31717,29,0,IT,69783.6369,40,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,56.6
Management,79819.50204,202,0,Other,53085.31717,29,0,IT,69783.6369,40,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,56.6
Management,79819.50204,31,1,IT,69783.6369,21,1,Unemployed,0,15,1,Sales,47142.92286,14,0,Other,53085.31717,8,0,3,3,5,17.8
Management,79819.50204,37,0,Consultant,78074.16822,18,1,Unemployed,0,4,1,HR,51182.90816,24,1,Management,79819.50204,6,1,2,3,5,17.8
Management,79819.50204,9,0,Other,53085.31717,67,1,Management,79819.50204,46,1,Management,79819.50204,8,1,Operations,69434.83383,16,1,3,3,5,29.2
Management,79819.50204,10,1,Government,78213.325,48,1,Unemployed,0,26,1,Government,78213.325,12,1,Unemployed,0,0,0,2,1,4,19.2
Management,79819.50204,47,1,IT,69783.6369,50,0,IT,69783.6369,82,0,IT,69783.6369,75,0,Academia,63461.28125,4,0,3,3,5,51.6
Management,79819.50204,150,1,IT,69783.6369,9,0,IT,69783.6369,74,0,Engineering,81584.97869,40,0,Other,53085.31717,6,0,3,3,5,55.8
Management,79819.50204,22,1,Finance,60991.45474,28,1,Consultant,78074.16822,41,1,IT,69783.6369,8,1,Finance,60991.45474,22,1,3,3,5,24.2
Management,79819.50204,163,0,Management,79819.50204,77,0,Unemployed,0,16,0,Unemployed,0,0,0,Unemployed,0,0,0,1,1,3,51.2
Management,79819.50204,62,0,Management,79819.50204,41,1,Unemployed,0,52,0,Management,79819.50204,16,1,Sales,47142.92286,29,1,3,3,5,40
Management,79819.50204,8,1,Management,79819.50204,20,0,IT,69783.6369,46,0,Finance,60991.45474,18,1,Management,79819.50204,15,0,3,3,5,21.4
Management,79819.50204,48,1,Management,79819.50204,105,0,Unemployed,0,66,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,46.2
Management,79819.50204,5,0,Management,79819.50204,59,0,Unemployed,0,32,0,IT,69783.6369,5,0,IT,69783.6369,5,0,3,3,5,21.2
Management,79819.50204,21,1,Sales,47142.92286,13,1,Unemployed,0,24,1,Sales,47142.92286,29,1,Management,79819.50204,43,1,3,3,5,26
Management,79819.50204,7,1,Sales,47142.92286,20,1,Unemployed,0,5,0,Other,53085.31717,29,0,Finance,60991.45474,23,0,3,3,5,16.8
Management,79819.50204,24,1,Government,78213.325,11,1,Unemployed,0,45,1,Management,79819.50204,32,0,Other,53085.31717,6,1,2,1,5,23.6
Management,79819.50204,59,1,Other,53085.31717,120,1,Academia,63461.28125,87,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,55.6
Management,79819.50204,2,1,Management,79819.50204,25,1,HR,51182.90816,31,1,HR,51182.90816,12,1,HR,51182.90816,24,1,3,3,5,18.8
Management,79819.50204,22,1,Admin,51794.60833,115,0,IT,69783.6369,28,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,35.4
Management,79819.50204,3,1,IT,69783.6369,38,1,Unemployed,0,15,0,Consultant,78074.16822,24,1,Management,79819.50204,44,0,3,3,5,24.8
Management,79819.50204,52,0,Operations,69434.83383,18,0,Unemployed,0,0,0,Unemployed,0,0,0,Other,53085.31717,6,0,1,1,3,15.2
Management,79819.50204,18,1,Management,79819.50204,42,1,Management,79819.50204,61,0,Operations,69434.83383,5,0,Operations,69434.83383,20,0,3,3,5,29.2
Management,79819.50204,19,0,Management,79819.50204,64,0,Unemployed,0,172,0,Executive,123893.3069,100,0,Executive,123893.3069,24,0,3,3,5,75.8
Management,79819.50204,31,1,Management,79819.50204,24,1,Unemployed,0,7,0,Other,53085.31717,3,0,Other,53085.31717,3,0,3,3,5,13.6
Management,79819.50204,3,1,Executive,123893.3069,12,1,Unemployed,0,10,1,IT,69783.6369,33,1,Finance,60991.45474,43,0,3,3,5,20.2
Management,79819.50204,52,1,Finance,60991.45474,87,1,Other,53085.31717,64,0,Other,53085.31717,232,0,Unemployed,0,0,0,1,1,4,87
Management,79819.50204,23,1,Finance,60991.45474,12,1,Unemployed,0,14,1,Academia,63461.28125,3,1,Finance,60991.45474,7,0,3,3,5,11.8
Management,79819.50204,23,0,HR,51182.90816,51,0,HR,51182.90816,24,0,Management,79819.50204,24,0,Other,53085.31717,6,0,3,3,5,25.6
Management,79819.50204,149,1,Management,79819.50204,150,0,Unemployed,0,150,1,Management,79819.50204,150,1,Management,79819.50204,150,1,3,3,5,149.8
Management,79819.50204,35,1,Management,79819.50204,9,1,Unemployed,0,10,1,Management,79819.50204,22,1,HR,51182.90816,13,1,3,3,5,17.8
Management,79819.50204,13,1,HR,51182.90816,18,1,HR,51182.90816,14,1,Other,53085.31717,8,0,Other,53085.31717,9,0,3,3,5,12.4
Management,79819.50204,2,1,HR,51182.90816,13,0,Unemployed,0,22,1,HR,51182.90816,15,1,IT,69783.6369,9,0,3,3,5,12.2
Management,79819.50204,81,1,Management,79819.50204,29,1,Unemployed,0,76,0,HR,51182.90816,28,0,HR,51182.90816,29,0,3,3,5,48.6
Management,79819.50204,2,1,Management,79819.50204,15,1,Operations,69434.83383,6,1,Management,79819.50204,28,1,Management,79819.50204,41,1,3,3,5,18.4
Management,79819.50204,39,0,Management,79819.50204,24,0,Unemployed,0,0,0,Unemployed,0,0,0,Other,53085.31717,6,0,1,1,3,13.8
Management,79819.50204,34,1,Management,79819.50204,31,1,Unemployed,0,27,1,Management,79819.50204,26,0,Other,53085.31717,30,0,3,3,5,29.6
Management,79819.50204,26,1,Marketing,50436.77654,65,1,Unemployed,0,25,1,Marketing,50436.77654,12,0,Management,79819.50204,20,1,3,3,5,29.6
Management,79819.50204,72,1,Executive,123893.3069,15,0,Marketing,50436.77654,15,1,Other,53085.31717,21,0,Other,53085.31717,6,0,2,1,5,25.8
Management,79819.50204,8,1,Management,79819.50204,23,1,Unemployed,0,15,1,Management,79819.50204,29,1,Consultant,78074.16822,130,1,3,3,5,41
Management,79819.50204,24,1,Operations,69434.83383,22,1,Unemployed,0,2,1,IT,69783.6369,35,1,IT,69783.6369,20,1,3,3,5,20.6
Management,79819.50204,12,1,Management,79819.50204,18,1,Unemployed,0,51,1,IT,69783.6369,6,0,Other,53085.31717,6,1,2,3,5,18.6
Management,79819.50204,22,1,HR,51182.90816,42,1,Unemployed,0,20,1,HR,51182.90816,19,0,HR,51182.90816,4,0,3,3,5,21.4
Management,79819.50204,3,1,Management,79819.50204,5,1,Other,53085.31717,9,1,Other,53085.31717,16,1,Other,53085.31717,32,0,3,3,5,13
Management,79819.50204,24,1,Marketing,50436.77654,12,1,Unemployed,0,12,1,HR,51182.90816,31,1,Other,53085.31717,3,1,3,3,5,16.4
Management,79819.50204,25,0,Marketing,50436.77654,66,1,Unemployed,0,9,1,Sales,47142.92286,4,1,Other,53085.31717,6,0,3,3,5,22
Management,79819.50204,103,0,Government,78213.325,14,0,Unemployed,0,20,0,Other,53085.31717,2,1,Management,79819.50204,6,1,2,1,5,29
Management,79819.50204,46,1,IT,69783.6369,26,0,Unemployed,0,36,0,Consultant,78074.16822,11,1,Management,79819.50204,6,1,2,1,5,25
Management,79819.50204,20,1,Other,53085.31717,35,1,Unemployed,0,40,1,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,5,21.4
Management,79819.50204,16,1,Management,79819.50204,42,1,Unemployed,0,44,0,Management,79819.50204,13,1,Other,53085.31717,6,1,2,1,5,24.2
Management,79819.50204,15,1,Operations,69434.83383,12,1,Sales,47142.92286,6,0,Sales,47142.92286,79,0,Finance,60991.45474,14,0,3,3,5,25.2
Management,79819.50204,7,1,Management,79819.50204,19,1,Unemployed,0,77,1,Management,79819.50204,10,1,IT,69783.6369,6,0,2,1,5,23.8
Management,79819.50204,81,0,Other,53085.31717,17,0,Management,79819.50204,28,0,Management,79819.50204,16,0,Management,79819.50204,17,0,3,3,5,31.8
Management,79819.50204,57,0,Engineering,81584.97869,37,0,Unemployed,0,144,0,Engineering,81584.97869,23,0,IT,69783.6369,25,0,3,3,5,57.2
Management,79819.50204,33,1,Management,79819.50204,50,1,Unemployed,0,56,0,Sales,47142.92286,3,1,Other,53085.31717,6,0,3,3,5,29.6
Management,79819.50204,6,1,Consultant,78074.16822,18,1,Unemployed,0,13,1,Finance,60991.45474,19,1,Other,53085.31717,3,1,3,3,5,11.8
Management,79819.50204,13,0,Management,79819.50204,72,0,Unemployed,0,40,0,Management,79819.50204,28,0,Management,79819.50204,65,1,3,3,5,43.6
Management,79819.50204,31,1,Management,79819.50204,79,1,Unemployed,0,78,1,Management,79819.50204,19,0,Finance,60991.45474,27,0,3,3,5,46.8
Management,79819.50204,30,1,Management,79819.50204,12,1,Unemployed,0,10,1,Academia,63461.28125,47,1,Academia,63461.28125,47,1,3,3,5,29.2
Management,79819.50204,20,1,Marketing,50436.77654,87,0,Marketing,50436.77654,32,1,Marketing,50436.77654,18,0,Marketing,50436.77654,11,1,3,3,5,33.6
Management,79819.50204,6,1,Management,79819.50204,32,1,Unemployed,0,2,1,Sales,47142.92286,6,1,Management,79819.50204,24,1,3,3,5,14
Management,79819.50204,122,0,HR,51182.90816,15,0,HR,51182.90816,16,0,HR,51182.90816,16,0,Management,79819.50204,46,0,3,3,5,43
Management,79819.50204,49,1,HR,51182.90816,12,1,HR,51182.90816,3,0,HR,51182.90816,17,0,HR,51182.90816,31,0,3,3,5,22.4
Management,79819.50204,172,1,Other,53085.31717,6,0,Unemployed,0,0,0,Other,53085.31717,6,0,Other,53085.31717,6,0,3,3,4,38
Management,79819.50204,36,1,Government,78213.325,25,1,Unemployed,0,3,1,Finance,60991.45474,16,1,Other,53085.31717,6,0,2,1,5,17.2
Management,79819.50204,1,1,HR,51182.90816,20,1,Unemployed,0,8,1,HR,51182.90816,23,1,Management,79819.50204,7,0,3,3,5,11.8
Management,79819.50204,124,1,Other,53085.31717,49,0,Unemployed,0,10,1,Service,37263.83653,9,1,Other,53085.31717,38,1,3,3,5,46
Executive,123893.3069,6,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,Unemployed,0,0,0,0,1,1,1.2
